title,desc,link,site,start date,end date,company,country,latitude,longitude,% Negative,% Neutral,% Positive,Magnitude
Why David Bowie’s songs inspire Louis Chude-Sokei’s memoir ‘Floating in a Most Peculiar Way’,"Louis Chude-Sokei has described himself as half-Nigerian, half-Jamaican and half-African American. “Bad math, but absolutely accurate,” he says. Chude-Sokei ...",news.google.com/./articles/CBMifmh0dHBzOi8vd3d3Lm9jcmVnaXN0ZXIuY29tLzIwMjEvMDIvMDkvd2h5LWRhdmlkLWJvd2llcy1zb25ncy1pbnNwaXJlLWxvdWlzLWNodWRlLXNva2Vpcy1tZW1vaXItZmxvYXRpbmctaW4tYS1tb3N0LXBlY3VsaWFyLXdhedIBgwFodHRwczovL3d3dy5vY3JlZ2lzdGVyLmNvbS8yMDIxLzAyLzA5L3doeS1kYXZpZC1ib3dpZXMtc29uZ3MtaW5zcGlyZS1sb3Vpcy1jaHVkZS1zb2tlaXMtbWVtb2lyLWZsb2F0aW5nLWluLWEtbW9zdC1wZWN1bGlhci13YXkvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,OCRegister,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,68.2,31.8,84.005
Nigeria aims to get 42 million COVID-19 vaccines through COVAX scheme,"ABUJA (Reuters) - Nigeria hopes to get 42 million COVID-19 vaccines to cover one-fifth of its population through the global COVAX scheme, said Faisal Shuaib, ...",news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvdWstaGVhbHRoLWNvcm9uYXZpcnVzLW5pZ2VyaWEtaWRVU0tCTjI5QjBWRdIBNGh0dHBzOi8vbW9iaWxlLnJldXRlcnMuY29tL2FydGljbGUvYW1wL2lkVVNLQk4yOUIwVkU?hl=en-US&gl=US&ceid=US%3Aen,Reuters,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Pfizer Will Pay Nigeria $75 Million In Drug Case,Pfizer Inc. and the Nigerian government have resolved a long-running legal dispute over allegations children there were harmed in a 1996 study by the ...,news.google.com/./articles/CBMiTmh0dHBzOi8vd3d3LmNvdXJhbnQuY29tL2J1c2luZXNzL2hjLXBmaXplci1uaWdlcmlhLWxhd3N1aXQuYXJ0anVsMzAtc3RvcnkuaHRtbNIBXWh0dHBzOi8vd3d3LmNvdXJhbnQuY29tL2J1c2luZXNzL2hjLXBmaXplci1uaWdlcmlhLWxhd3N1aXQuYXJ0anVsMzAtc3RvcnkuaHRtbD9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,Hartford Courant,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,14.899999999999999,85.1,0.0,44.865
Single Pfizer vaccine shot 90% effective after 21 days,A single dose of the Pfizer vaccine provides “very high” protection from Covid-19 after 21 days - without the need for a “top-up” dose in the recommended time ...,news.google.com/./articles/CAIiEGpf93zS5kgjfLvisOHkCKMqGQgEKhAIACoHCAow0pj4CjDq0uECMI2h5gM?hl=en-US&gl=US&ceid=US%3Aen,Vanguard,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,72.1,27.900000000000002,73.83500000000001
"Pfizer-BioNTech say Covid vaccine works against UK, SAfrica variants","Pfizer and BioNTech, makers of a Covid-19 vaccine, said on Thursday that their product is effective against coronavirus variants that have emerged in Britain ...",news.google.com/./articles/CAIiEKpo_VwjgW-Dr7YAXq-7yPoqGQgEKhAIACoHCAow5tb5CjCzyuYCMNT0twU?hl=en-US&gl=US&ceid=US%3Aen,Guardian Nigeria,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Customary and religious laws are impeding progress towards women's health in Nigeria,The country has the second-largest HIV epidemic in the world; its women make up more than half of people living with the disease.,news.google.com/./articles/CBMihQFodHRwczovL3d3dy5kb3dudG9lYXJ0aC5vcmcuaW4vYmxvZy9hZnJpY2EvY3VzdG9tYXJ5LWFuZC1yZWxpZ2lvdXMtbGF3cy1hcmUtaW1wZWRpbmctcHJvZ3Jlc3MtdG93YXJkcy13b21lbi1zLWhlYWx0aC1pbi1uaWdlcmlhLTc1NTEx0gEA?hl=en-US&gl=US&ceid=US%3Aen,Down To Earth Magazine,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,79.7,20.3,71.075
"First woman, first African: Nigeria's 'troublemaker' on track to run WTO","Ngozi Okonjo-Iweala poses outside a Nigerian diplomatic residence in Chambesy, near Geneva, Switzerland, on September 29 2020.",news.google.com/./articles/CAIiEDJuhnT-ZfaUHC9rJo9Ek2oqMwgEKioIACIQTEiTTGRHVJqjX49E5O90vyoUCAoiEExIk0xkR1Sao1-PROTvdL8wvMbKBg?hl=en-US&gl=US&ceid=US%3Aen,TimesLIVE,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,23.1,76.9,0.0,27.060000000000002
"From sermons to WhatsApp messages, these Britons are trying to dispel Covid-19 myths in minority communities","London (CNN) Christine Lloyd-Jones was at work when the first call came: One of her friends, Annette, 62, had died of coronavirus. The following day, as she ate ...",news.google.com/./articles/CAIiENgVK5xI42420pYl6a11PGYqMwgEKioIACIQpzoRSNLEm6QR--MasMLSAioUCAoiEKc6EUjSxJukEfvjGrDC0gIw1anKBg?hl=en-US&gl=US&ceid=US%3Aen,CNN ,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Nigerian governor, who lied about COVID-19, discourages vaccine use","While global authorities are shuffling plans to land the COVID-19 vaccine to save their populations from the rapidly spreading coronavirus, a Nigerian governor ...",news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LnByZW1pdW10aW1lc25nLmNvbS9uZXdzL2hlYWRsaW5lcy80MzcyMjUtbmlnZXJpYW4tZ292ZXJub3Itd2hvLWxpZWQtYWJvdXQtY292aWQtMTktZGlzY291cmFnZXMtdmFjY2luZS11c2UuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Premium Times,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,44.0,56.00000000000001,0.0,16.475
Vancouver Island adds 15 new COVID-19 cases | CTV News,Health officials have identified 15 more cases of COVID-19 on Vancouver Island.,news.google.com/./articles/CAIiENgoWFRsBvSUcpRpxqoz2psqGQgEKhAIACoHCAowi_uJCzCW0pwDMKLIowY?hl=en-US&gl=US&ceid=US%3Aen,CTV News VI,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Nigeria Vaccination Plan Seen as Unfeasible by Critics,"A vial of the Pfizer-BioNTech Covid-19 vaccine at the Mother and Child Hospital in Belgrade, Serbia, on Sunday, Jan. 10, 2021. Russian Direct Investment Fund (RDIF) signed an agreement with Serbian government to supply 2 million doses of Sputnik V Covid-19 vaccine, RDIF says in statement. Photographer: Oliver Bunic/Bloomberg",news.google.com/./articles/CAIiEE26NHKNm1TgB0ISWWhj1MUqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,23.9,76.1,0.0,35.2
Pfizer covid 19 vaccine: Who go get di vaccine first for UK? plus answers to oda questions as United Kingdom approve immunisation for mass distribution,UK don become di first kontri for di world to approve di Pfizer/BioNTech coronavirus vaccine for widespread use.,news.google.com/./articles/CBMiKWh0dHBzOi8vd3d3LmJiYy5jb20vcGlkZ2luL3dvcmxkLTU1MTU1ODMw0gEtaHR0cHM6Ly93d3cuYmJjLmNvbS9waWRnaW4vd29ybGQtNTUxNTU4MzAuYW1w?hl=en-US&gl=US&ceid=US%3Aen,BBC News,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,89.60000000000001,10.4,71.075
What Pfizer COVID-19 vaccine means for Nigeria [Explainer] [ARTICLE],"The entire world heaved a collective sigh of relief when pharmaceutical company Pfizer, announced on Monday, November 9, 2020 that it is set to roll out its ...",news.google.com/./articles/CAIiEMvigA0ckvbuy-l97_NSmj4qMwgEKioIACIQpLyEt8NRdO_AA0-mPFukGyoUCAoiEKS8hLfDUXTvwANPpjxbpBswr93oBg?hl=en-US&gl=US&ceid=US%3Aen,Pulse Nigeria,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Will B.C. follow Manitoba's lead and purchase made-in-Canada vaccine?,B.C. health officials are planning to meet with the same Calgary-based company that has agreed to supply two million doses of COVID-19 vaccine to the ...,news.google.com/./articles/CBMiY2h0dHBzOi8vYmMuY3R2bmV3cy5jYS93aWxsLWItYy1mb2xsb3ctbWFuaXRvYmEtcy1sZWFkLWFuZC1wdXJjaGFzZS1tYWRlLWluLWNhbmFkYS12YWNjaW5lLTEuNTMwNzUzONIBAA?hl=en-US&gl=US&ceid=US%3Aen,CTV News Vancouver,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Why Black People Cannot Trust The Pfizer Vaccine,The Pfizer pharmaceutical company beat everyone to the punch by being the first Covid-19 vaccine to be granted Emergency Use Authorization by the FDA.,news.google.com/./articles/CBMiVmh0dHBzOi8vbmV3LmZpbmFsY2FsbC5jb20vMjAyMC8xMi8xNi93aHktYmxhY2stcGVvcGxlLWNhbm5vdC10cnVzdC10aGUtcGZpemVyLXZhY2NpbmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,FinalCall.com News,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,27.800000000000004,72.2,0.0,29.885
Africa faces major challenges to get Pfizer Covid-19 vaccine,This week there was much excitement around the world when Pfizer announced that an interim analysis showed its vaccine candidate is 90% effective in ...,news.google.com/./articles/CAIiECxX2LNToWsN5UkoKghvjHgqGAgEKg8IACoHCAowi4-MATDXsRUwxImYBg?hl=en-US&gl=US&ceid=US%3Aen,Quartz,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,83.39999999999999,16.6,57.565
Norway: 23 people die after taking coronavirus vaccine; caution raised,Norway has issued a tale of caution for the old and terminally ill people who are being administered the coronavirus vaccine after 23 people died in the countries ...,news.google.com/./articles/CAIiEHBhp7m4Ln-WmkIMty-yovQqGQgEKhAIACoHCAowvr39CjDhj_UCML7hqwY?hl=en-US&gl=US&ceid=US%3Aen,WION,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,30.2,69.8,0.0,20.029999999999998
"Frontrunner vaccines, which one?",An old nursery rhyme makes a lot of speculations that even the Joint Admissions and Matriculation Board (JAMB) examining body will not dare speculate about.,news.google.com/./articles/CBMiO2h0dHBzOi8vZ3VhcmRpYW4ubmcvb3Bpbmlvbi9mcm9udHJ1bm5lci12YWNjaW5lcy13aGljaC1vbmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Guardian,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Nigerian Doctor, Onyema Ogbuagbu, Helped Develop COVID-19 Vaccine","Dr. Onyema Ogbuagbu, Infectious Disease Specialist, is a member of the team that helped develop the COVID-19 vaccine for Pfizer.",news.google.com/./articles/CBMiXGh0dHBzOi8vY2hpY2Fnb2RlZmVuZGVyLmNvbS9uaWdlcmlhbi1kb2N0b3Itb255ZW1hLW9nYnVhZ2J1LWhlbHBlZC1kZXZlbG9wLWNvdmlkLTE5LXZhY2NpbmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Chicago Defender,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Vaccine will End COVID-19, Says Nigerian-born Pfizer Researcher","•Allays fears of long-term adverse effects. Martin Ifijeh in New Jersey, USA with agency report. The Nigerian-American researcher and medical doctor, Dr.",news.google.com/./articles/CBMicGh0dHBzOi8vd3d3LnRoaXNkYXlsaXZlLmNvbS9pbmRleC5waHAvMjAyMC8xMi8xNC92YWNjaW5lLXdpbGwtZW5kLWNvdmlkLTE5LXNheXMtbmlnZXJpYW4tYm9ybi1wZml6ZXItcmVzZWFyY2hlci_SAXRodHRwczovL3d3dy50aGlzZGF5bGl2ZS5jb20vaW5kZXgucGhwLzIwMjAvMTIvMTQvdmFjY2luZS13aWxsLWVuZC1jb3ZpZC0xOS1zYXlzLW5pZ2VyaWFuLWJvcm4tcGZpemVyLXJlc2VhcmNoZXIvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,THISDAY Newspapers,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Did Pfizer Bribe Its Way Out of Criminal Charges in Nigeria?,"On Day 12 of WikiLeaks's release of U.S. State Department cables, the daily drip, drip, drip of diplomatic secrets implicated the pharmaceutical industry.",news.google.com/./articles/CBMifGh0dHBzOi8vd3d3LnRoZWF0bGFudGljLmNvbS9pbnRlcm5hdGlvbmFsL2FyY2hpdmUvMjAxMC8xMi9kaWQtcGZpemVyLWJyaWJlLWl0cy13YXktb3V0LW9mLWNyaW1pbmFsLWNoYXJnZXMtaW4tbmlnZXJpYS82ODQ5NS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,47.699999999999996,52.300000000000004,0.0,12.850000000000001
Daily Crunch: Jack Dorsey and Jay Z invest in bitcoin development,"Jack Dorsey and Jay Z create a bitcoin endowment, Datadog acquires a Startup Battlefield company and BuzzFeed experiments with AI-generated quizzes.",news.google.com/./articles/CAIiEN3D7nwHjrJtrlBYwnprCHQqFAgEKg0IACoGCAowlIEBMLEXMOc_?hl=en-US&gl=US&ceid=US%3Aen,TechCrunch,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Health News Roundup: EU finalises second deal with Pfizer for 300 million vaccine doses; Fauci says quick vaccinations needed to slow variants and more,Devdiscourse,news.google.com/./articles/CAIiEPTUvFUrJ4F37QXjjGDdR9QqGQgEKhAIACoHCAowwNuFCzDv_4IDMJbSlgY?hl=en-US&gl=US&ceid=US%3Aen,Devdiscourse,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
Nigerian government warns against protest at Lekki shooting site,"People are seen near burning tires on the street, in Lagos, Nigeria October 21, 2020.",news.google.com/./articles/CAIiEFbkHxzKthJoe1a10Mslq4QqMwgEKioIACIQTEiTTGRHVJqjX49E5O90vyoUCAoiEExIk0xkR1Sao1-PROTvdL8wvcbKBg?hl=en-US&gl=US&ceid=US%3Aen,TimesLIVE,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,32.7,67.30000000000001,0.0,33.0
A Positive View on Africa pre-Pfizer,One of the casualties of the Covid-19 virus beyond the estimated 1.3 million deaths has been the holding this year in London of Invest Africa's The Annual ...,news.google.com/./articles/CBMiUWh0dHBzOi8vd3d3LnByb3NoYXJlbmcuY29tL25ld3MvSEVBTFRIL0EtUG9zaXRpdmUtVmlldy1vbi1BZnJpY2EtcHJlLVBmaXplci81NDMwN9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Proshare Nigeria Limited,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,58.099999999999994,41.9,77.87
Your Friday Briefing,The U.S. Food and Drug Administration’s granting of an emergency use exemption is expected to allow vaccinations to begin next week.,news.google.com/./articles/CAIiEHfxUx4ktAALd19_weyyQQUqFwgEKg8IACoHCAowjuuKAzCWrzww5oEY?hl=en-US&gl=US&ceid=US%3Aen,The New York Times,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
WikiLeaks cables: Pfizer 'used dirty tricks to avoid clinical trial payout',Drug giant hired investigators to find evidence of corruption on Nigerian attorney general in order to persuade him to drop legal action.,news.google.com/./articles/CBMiUGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9idXNpbmVzcy8yMDEwL2RlYy8wOS93aWtpbGVha3MtY2FibGVzLXBmaXplci1uaWdlcmlh0gFQaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL2J1c2luZXNzLzIwMTAvZGVjLzA5L3dpa2lsZWFrcy1jYWJsZXMtcGZpemVyLW5pZ2VyaWE?hl=en-US&gl=US&ceid=US%3Aen,,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,45.2,54.800000000000004,0.0,15.96
KPMG's U.K. boss resigns after telling staff not to 'sit there and moan' about the pandemic,"The U.K. chairman of accounting firm KPMG is resigning after he told staff in a meeting to stop complaining about the pandemic and said that there was ""no such ...",news.google.com/./articles/CAIiEFL7jMlzX2Mh3Sm2zK0wzB8qGQgEKhAIACoHCAow6f-ICzDjj4gDMP7wngY?hl=en-US&gl=US&ceid=US%3Aen,CTV News,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,21.8,78.2,0.0,27.98
"Covid-19: Pfizer, BioNTech say their vaccine is now 95% effective in completed study","The US drugmaker, Pfizer Inc, on Wednesday, November 18, 2020, announced that a final analysis of clinical-trial data of its experimental Covid-19 vaccine, ...",news.google.com/./articles/CBMidmh0dHBzOi8vbmFpcmFtZXRyaWNzLmNvbS8yMDIwLzExLzE4L2NvdmlkLTE5LXBmaXplci1iaW9udGVjaC1zYXktdGhlaXItdmFjY2luZS1pcy1ub3ctOTUtZWZmZWN0aXZlLWluLWNvbXBsZXRlZC1zdHVkeS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Nairametrics,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,79.5,20.5,73.83500000000001
Nigeria's Goal: Vaccinate 40% of Population Against COVID-19 This Year,Nigerian officials say the country is ready to receive its first COVID-19 vaccine doses by the end of January. The government wants to vaccinate 40% of the ...,news.google.com/./articles/CBMiZWh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2NvdmlkLTE5LXBhbmRlbWljL25pZ2VyaWFzLWdvYWwtdmFjY2luYXRlLTQwLXBvcHVsYXRpb24tYWdhaW5zdC1jb3ZpZC0xOS15ZWFy0gFpaHR0cHM6Ly93d3cudm9hbmV3cy5jb20vY292aWQtMTktcGFuZGVtaWMvbmlnZXJpYXMtZ29hbC12YWNjaW5hdGUtNDAtcG9wdWxhdGlvbi1hZ2FpbnN0LWNvdmlkLTE5LXllYXI_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Voice of America,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Next Post French labs to produce Moderna, Pfizer COVID-19 vaccines",President Emmanuel Macron says four sites on French soil would begin making coronavirus vaccines soon.,news.google.com/./articles/CBMidWh0dHBzOi8vd3d3LnByZW1pdW10aW1lc25nLmNvbS9oZWFsdGgvaGVhbHRoLW5ld3MvNDQwNDU0LWZyZW5jaC1sYWJzLXRvLXByb2R1Y2UtbW9kZXJuYS1wZml6ZXItY292aWQtMTktdmFjY2luZXMuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Premium Times,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
UK becomes first country to approve Pfizer-BioNTech COVID-19 vaccine,"The United Kingdom has become the first country to formally approve the Pfizer and BioNTech COVID-19 vaccine, indicating a huge symbolic milestone in the ...",news.google.com/./articles/CBMifWh0dHBzOi8vd3d3LnByZW1pdW10aW1lc25nLmNvbS9uZXdzL3RvcC1uZXdzLzQyOTEyNC11ay1iZWNvbWVzLWZpcnN0LWNvdW50cnktdG8tYXBwcm92ZS1wZml6ZXItYmlvbnRlY2gtY292aWQtMTktdmFjY2luZS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Premium Times,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
EU regulator moves meeting on Pfizer-BioNTech vaccine to Dec 21,The European Medicines Agency said on Tuesday it had moved forward a meeting to decide on authorisation for the Pfizer-BioNTech vaccine by more than a ...,news.google.com/./articles/CBMiWWh0dHBzOi8vZ3VhcmRpYW4ubmcvbmV3cy9ldS1yZWd1bGF0b3ItbW92ZXMtbWVldGluZy1vbi1wZml6ZXItYmlvbnRlY2gtdmFjY2luZS10by1kZWMtMjEv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Guardian,08/01/2020,09/01/2020,Pfizer,Nigeria,9.083333333,7.533333,0.0,100.0,0.0,50.0
"Pfizer, IDA Foundation partner to expand cancer treatments","New partnership broadens access to oncology treatments across Latin America, Asia, Africa and the Western Pacific.",news.google.com/./articles/CBMiqgFodHRwczovL3d3dy5zZWxlY3RzY2llbmNlLm5ldC9pbmR1c3RyeS1uZXdzL3BmaXplci1hbmQtaWRhLWZvdW5kYXRpb24tcGFydG5lci10by1leHBhbmQtYWNjZXNzLXRvLWVzc2VudGlhbC1jYW5jZXItdHJlYXRtZW50cy1sb3ctYW5kLW1pZGRsZS1pbmNvbWUtY291bnRyaWVzLz9hcnRJRD01MzgyMtIBAA?hl=en-US&gl=US&ceid=US%3Aen,SelectScience,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,34.599999999999994,47.199999999999996,18.099999999999998,26.165
Zambia allocated over 1.4m doses of COVID-19 vaccines – The Mast Online,"ZAMBIA has been allocated about 1.4 million doses the AstraZeneca/Oxford vaccines, licensed to Serum Institute of India (AZ/SII) against the coronavirus ...",news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LnRoZW1hc3RvbmxpbmUuY29tLzIwMjEvMDIvMTAvemFtYmlhLWFsbG9jYXRlZC1vdmVyLTEtNG0tZG9zZXMtb2YtY292aWQtMTktdmFjY2luZXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,themastonline.com,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Studies of South African Coronavirus Strain Raise Concerns About Immune Response,phill magakoe/Agence France-Presse/Getty Images,news.google.com/./articles/CAIiEB6BGUQju-4fsbCI8u04VN8qGAgEKg8IACoHCAow1tzJATDnyxUwxMrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,9.700000000000001,72.6,17.7,62.5
South Africa forced to overhaul vaccine plan over variant fears,"Last week, Cyril Ramaphosa stood flanked by senior ministers on the tarmac of OR Tambo International Airport, Johannesburg, to welcome the first batch of 1m ...",news.google.com/./articles/CAIiEINVo2oxVarLNouif-PLdt0qGAgEKg8IACoHCAow-4fWBzD4z0gw_fCpBg?hl=en-US&gl=US&ceid=US%3Aen,Financial Times,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,42.0,57.99999999999999,0.0,14.985
"Comprehensive Report on Pharmaceutical Market 2021 | Size, Growth, Demand, Opportunities & Forecast To 2027 | PharmaProduct Manufacturing, Zambia Pharmaceutical Enterprises, Pfizer(DKSH is the Distributor in Zambia), Sanofi-Aventis Zambia",Pharmaceutical Market research report is the new statistical data source added by A2Z Market Research. “Pharmaceutical Market is growing at a High CAGR ...,news.google.com/./articles/CBMi4AFodHRwczovL25laWdoYm9yd2Vic2ouY29tL25ld3MvMjU2MjI2OS9jb21wcmVoZW5zaXZlLXJlcG9ydC1vbi1waGFybWFjZXV0aWNhbC1tYXJrZXQtMjAyMS1zaXplLWdyb3d0aC1kZW1hbmQtb3Bwb3J0dW5pdGllcy1mb3JlY2FzdC10by0yMDI3LXBoYXJtYXByb2R1Y3QtbWFudWZhY3R1cmluZy16YW1iaWEtcGhhcm1hY2V1dGljYWwtZW50ZXJwcmlzZXMtcGZpemVyZGtzaC1pcy10aGUtZGlzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,NeighborWebSJ,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,4.5,74.2,21.4,84.53999999999999
New Zealander with COVID-19 dies in hospital after returning from Africa,"A person with Covid-19 who returned to New Zealand and was in an Auckland hospital has died, the country's ...",news.google.com/./articles/CAIiEFY77kyUB_Ql5cPKur_5aLgqGQgEKhAIACoHCAowpLPzCjDR6IMDMOKTxwY?hl=en-US&gl=US&ceid=US%3Aen,9News,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Live: Two community cases of Covid-19 in south Auckland,Director-General of Health Dr Ashley Bloomfield and Covid Minister Chris Hipkins will hold a press conference at 1.30pm.,news.google.com/./articles/CBMicWh0dHBzOi8vaS5zdHVmZi5jby5uei9uYXRpb25hbC9oZWFsdGgvY29yb25hdmlydXMvMTI0MjM5NzIzL2xpdmUtdHdvLWNvbW11bml0eS1jYXNlcy1vZi1jb3ZpZDE5LWluLXNvdXRoLWF1Y2tsYW5k0gEA?hl=en-US&gl=US&ceid=US%3Aen,Stuff.co.nz,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Moderna says vaccine will protect against powerful new variant,Moderna says its COVID-19 vaccine protects against worrisome emerging variants of the coronavirus but it is...,news.google.com/./articles/CAIiEOjwZBE5cSW58-QBd4wS8BMqGQgEKhAIACoHCAowpLPzCjDR6IMDMOKTxwY?hl=en-US&gl=US&ceid=US%3Aen,9News,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,56.49999999999999,43.5,82.985
Pfizer expands access to cancer drugs in 45 African countries,"US drug firm, Pfizer, has announced a partnership with IDA Foundation, an independent social enterprise providing essential medicines to low-and ...",news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3Lndvcmxkc3RhZ2Vncm91cC5jb20vcGZpemVyLWV4cGFuZHMtYWNjZXNzLXRvLWNhbmNlci1kcnVncy1pbi00NS1hZnJpY2FuLWNvdW50cmllcy_SAWJodHRwczovL3d3dy53b3JsZHN0YWdlZ3JvdXAuY29tL3BmaXplci1leHBhbmRzLWFjY2Vzcy10by1jYW5jZXItZHJ1Z3MtaW4tNDUtYWZyaWNhbi1jb3VudHJpZXMvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,WorldStage,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,31.900000000000002,57.99999999999999,10.100000000000001,19.379999999999995
Nigeria allocated 16 million doses of AstraZeneca vaccine - NPHCDA,NPHCDA announced that the Federal Government would use the AstraZeneca vaccine based on its epidemiological assessment done by the WHO.,news.google.com/./articles/CBMiZWh0dHBzOi8vbmFpcmFtZXRyaWNzLmNvbS8yMDIxLzAyLzA5L25pZ2VyaWEtYWxsb2NhdGVkLTE2LW1pbGxpb24tZG9zZXMtb2YtYXN0cmF6ZW5lY2EtdmFjY2luZS1ucGhjZGEv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Nairametrics,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Coronavirus: What's happening in Canada and around the world on Jan. 14,Ontarians woke up under a new stay-at-home order on Thursday as Alberta announced it will ease some public health restrictions starting Monday.,news.google.com/./articles/CBMiWWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9jb3JvbmF2aXJ1cy1jb3ZpZDE5LWNhbmFkYS13b3JsZC1qYW51YXJ5LTE0LTIwMjEtMS41ODcyNjY00gEgaHR0cHM6Ly93d3cuY2JjLmNhL2FtcC8xLjU4NzI2NjQ?hl=en-US&gl=US&ceid=US%3Aen,CBC.ca,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
